"","age","male","msm","preg","LE_ps","LE_healthy","QALY_ps","QALY_healthy","LE_loss","QALY_loss","n_sim"
"89",22,1,1,0,54.4208252607042,54.420825573207,54.3691379597379,54.420825573207,3.12502727695119e-07,0.0516876134690847,8
"90",27,1,1,0,49.8235963832365,49.8236119262197,49.7754688100503,49.8236119262197,1.55429832204845e-05,0.0481431161694772,8
"91",32,1,1,0,45.2540229801141,45.2540680813518,45.2094358483509,45.2540680813518,4.51012377595816e-05,0.0446322330009465,8
"92",37,1,1,0,40.7008920473661,40.7009714534354,40.6598336234637,40.7009714534354,7.94060692896892e-05,0.0411378299717029,8
"93",42,1,1,0,36.1633288247201,36.1634415995883,36.1257872610173,36.1634415995883,0.000112774868263443,0.0376543385710093,8
"94",50,1,1,0,29.0688553632552,29.0690498077688,29.0368221907147,29.0690498077687,0.000194444513578418,0.0322276170540228,8
"95",60,1,1,0,20.9295670536293,20.9295739710551,20.9038203520256,20.9295739710551,6.91742584635335e-06,0.0257536190295049,8
"96",76,1,1,0,9.52431651947092,9.52435279288266,9.50748005659933,9.52435279288265,3.62734117356212e-05,0.016872736283327,8
"97",2,1,1,0,73.9199961625078,73.919996289754,73.7565126703018,73.919996289754,1.272461958024e-07,0.163483619452208,9
"98",7,1,1,0,68.9882679373838,68.9882684993047,68.834772597618,68.9882684993048,5.61920955988171e-07,0.153495901686725,9
"99",12,1,1,0,64.0239998389475,64.0240023193695,63.8805529539086,64.0240023193696,2.48042202599663e-06,0.143449365461016,9
"100",17,1,1,0,59.1347130876096,59.1347240506741,59.0011604750806,59.134724050674,1.0963064433156e-05,0.133563575593463,9
"101",22,1,1,0,54.4207769202326,54.420825573207,54.2967692472612,54.420825573207,4.86529743355391e-05,0.124056325945801,9
"102",27,1,1,0,49.8234718748786,49.8236119262197,49.7087795773318,49.8236119262197,0.000140051341105618,0.114832348887965,9
"103",32,1,1,0,45.2538026202866,45.2540680813518,45.1483714174421,45.2540680813518,0.000265461065247052,0.10569666390969,9
"104",37,1,1,0,40.7005798474435,40.7009714534354,40.6043736576008,40.7009714534354,0.000391605991893584,0.0965977958345974,9
"105",42,1,1,0,36.1629309965252,36.1634415995883,36.0759085411675,36.1634415995883,0.000510603063119675,0.0875330584208811,9
"106",50,1,1,0,29.0683658837594,29.0690498077688,28.9956709173691,29.0690498077687,0.000683924009386772,0.0733788903996526,9
"107",60,1,1,0,20.9293449606403,20.9295739710551,20.87297861449,20.9295739710551,0.000229010414827258,0.0565953565651434,9
"108",76,1,1,0,9.52422451810953,9.52435279288266,9.49042993394861,9.52435279288265,0.000128274773130599,0.0339228589340443,9
"109",2,1,1,0,73.9199962896532,73.919996289754,73.7939844614136,73.919996289754,1.00783381640213e-10,0.126011828340353,10
"110",7,1,1,0,68.9882684974004,68.9882684993047,68.869657285867,68.9882684993048,1.90436821867479e-09,0.118611213437802,10
"111",12,1,1,0,64.024002283438,64.0240023193695,63.912840840204,64.0240023193696,3.59315208697808e-08,0.111161479165666,10
"112",17,1,1,0,59.134723371886,59.1347240506741,59.030901461278,59.134724050674,6.78788097729921e-07,0.103822589396017,10
"113",22,1,1,0,54.4208126800851,54.420825573207,54.3240691555362,54.420825573207,1.28931218696948e-05,0.0967564176708251,10
"114",27,1,1,0,49.8235414855349,49.8236119262197,49.7337040168455,49.8236119262197,7.04406848299755e-05,0.0899079093742259,10
"115",32,1,1,0,45.2539033989987,45.2540680813518,45.1709335952277,45.2540680813518,0.00016468235313738,0.0831344861240808,10
"116",37,1,1,0,40.7007054223723,40.7009714534354,40.6245795052666,40.7009714534354,0.000266031063119954,0.0763919481687907,10
"117",42,1,1,0,36.163078601086,36.1634415995883,36.093772520569,36.1634415995883,0.000362998502332346,0.0696690790193273,10
"118",50,1,1,0,29.0684573444961,29.0690498077688,29.0098264783641,29.0690498077687,0.000592463272663935,0.0592233294046345,10
"119",60,1,1,0,20.9295014134793,20.9295739710551,20.8830570468576,20.9295739710551,7.25575757840602e-05,0.0465169241975047,10
"120",76,1,1,0,9.52424453113706,9.52435279288266,9.4950021208272,9.52435279288265,0.000108261745598526,0.0293506720554486,10
