"","age","male","msm","preg","LE_ps","LE_healthy","QALY_ps","QALY_healthy","LE_loss","QALY_loss","n_sim"
"84",76,1,0,0,8.08255865852791,8.08295799414649,8.04014338971777,8.08295799414649,0.000399335618578078,0.0428146044287256,7
"85",2,1,0,0,29.5230204642498,29.5230232638257,27.4360249406603,27.7215579745273,2.79957591331481e-06,0.285533033866983,8
"86",7,1,0,0,28.860530548907,28.8605382177847,26.9015831463349,27.1803495206431,7.66887771064262e-06,0.278766374308251,8
"87",12,1,0,0,28.0787391475197,28.0787601461822,26.2548771596859,26.5255582263385,2.09986624817304e-05,0.270681066652553,8
"88",17,1,0,0,27.2087964847872,27.2088540562548,25.5243649354673,25.7859964091779,5.75714676429584e-05,0.261631473710562,8
"89",22,1,0,0,26.2917813989111,26.2919395584593,24.7499569004043,25.0019926778353,0.000158159548252712,0.252035777430969,8
"90",27,1,0,0,25.2986892165473,25.2990374224323,23.9047880765517,24.1463428265994,0.000348205885035924,0.241554750047708,8
"91",32,1,0,0,24.1740982245246,24.174694858654,22.9365801994505,23.166164042218,0.000596634129408358,0.229583842767482,8
"92",37,1,0,0,22.8927689527041,22.8936242573107,21.818577713086,22.0343735870874,0.00085530460655292,0.215795874001351,8
"93",42,1,0,0,21.4311595899556,21.4322643216156,20.5234415573166,20.7233704326711,0.00110473166002478,0.19992887535447,8
"94",50,1,0,0,18.7393864437433,18.7407216561711,18.0954032725815,18.2659278835185,0.00133521242781498,0.170524610937044,8
"95",60,1,0,0,14.9909264846232,14.9916919730005,14.6430786175321,14.7720077572748,0.000765488377240331,0.128929139742741,8
"96",76,1,0,0,8.08262933230392,8.08295799414649,8.02722248037506,8.08295799414649,0.000328661842567968,0.0557355137714328,8
"97",2,1,0,0,29.5230232568471,29.5230232638257,27.6546998458022,27.7215579745273,6.97855639941736e-09,0.0668581287251762,9
"98",7,1,0,0,28.8605381707635,28.8605382177847,27.1144683416874,27.1803495206431,4.70211887204641e-08,0.0658811789557312,9
"99",12,1,0,0,28.0787598294889,28.0787601461822,26.4608568991879,26.5255582263385,3.1669324584982e-07,0.0647013271506118,9
"100",17,1,0,0,27.2088519205564,27.2088540562548,25.7226271026798,25.7859964091779,2.13569843054984e-06,0.063369306498128,9
"101",22,1,0,0,26.2919250896114,26.2919395584593,24.9400287231907,25.0019926778353,1.44688479082333e-05,0.0619639546445789,9
"102",27,1,0,0,25.2989854295688,25.2990374224323,24.0858916076203,24.1463428265994,5.19928634510336e-05,0.0604512189790753,9
"103",32,1,0,0,24.1745841462718,24.174694858654,23.1074311514867,23.166164042218,0.000110712382252132,0.058732890731303,9
"104",37,1,0,0,22.8934472128551,22.8936242573107,21.9776250464744,22.0343735870874,0.00017704445563993,0.0567485406129578,9
"105",42,1,0,0,21.4320167504418,21.4322643216156,20.6689220942496,20.7233704326711,0.000247571173829897,0.0544483384214764,9
"106",50,1,0,0,18.7403326961207,18.7407216561711,18.2157745973706,18.2659278835185,0.000388960050450748,0.0501532861479674,9
"107",60,1,0,0,14.9915790599101,14.9916919730005,14.7283809683905,14.7720077572748,0.000112913090402955,0.043626788884346,9
"108",76,1,0,0,8.08286285776008,8.08295799414649,8.05128869970739,8.08295799414649,9.51363864096777e-05,0.0316692944391015,9
"109",2,1,0,0,29.5229718996104,29.5230232638257,27.4857484444109,27.7215579745273,5.13642152277782e-05,0.235809530116462,10
"110",7,1,0,0,28.8604523108648,28.8605382177847,26.9508366270264,27.1803495206431,8.59069199563578e-05,0.229512893616743,10
