"","age","male","msm","preg","LE_ps","LE_healthy","QALY_ps","QALY_healthy","QALY_baby","LE_loss","QALY_loss","n_sim"
"50",7,0,0,1,29.59716779811,29.5971861140679,27.5823509035862,27.803102641513,-1.98544012438033,1.83159578419634e-05,0.220751737926808,5
"51",12,0,0,1,28.9314329182916,28.9314745477906,27.0445022422457,27.2599050712754,-1.98544012438033,4.16294990479571e-05,0.21540282902976,5
"52",17,0,0,1,28.1716026192769,28.1716972762345,26.4181273743459,26.6273466012026,-1.98544012438033,9.4656957632111e-05,0.209219226856764,5
"53",22,0,0,1,27.3203833228282,27.320598689653,25.7075212551157,25.9097740974883,-1.98544012438033,0.000215366824775742,0.202252842372591,5
"54",27,0,0,1,26.3606216158016,26.3610602128057,24.8957644232259,25.0901389659506,-1.98544012438033,0.00043859700409854,0.194374542724699,5
"55",32,0,0,1,25.2722172517867,25.2729691853691,23.9645642018874,24.1499819321011,-1.98544012438033,0.000751933582417763,0.185417730213786,5
"56",37,0,0,1,24.0401865728217,24.0412947698537,22.8971689336742,23.072366392685,-1.98544012438033,0.00110819703198217,0.175197459010811,5
"57",42,0,0,1,22.643193375411,22.6446384817051,21.6689212263105,21.8324012920338,-1.98544012438033,0.00144510629404238,0.163480065723281,5
"58",50,0,0,1,20.0594169061588,20.0610891081507,19.358300450589,19.4997116944014,-1.98544012438033,0.0016722019919122,0.141411243812367,5
"59",60,0,0,1,16.2793101939055,16.2804082665332,15.8986912469602,16.0070221082244,-1.98544012438033,0.00109807262761663,0.108330861264202,5
"60",76,0,0,1,8.7949659425636,8.79546180697912,-0.11137498178961,8.79546180697912,-1.98544012438033,0.000495864415515967,8.90683678876873,5
"61",2,0,0,1,30.163916587269,30.1639680730653,28.012398679966,28.2533598015368,-1.7103198451057,5.14857962876647e-05,0.240961121570759,6
"62",7,0,0,1,29.5971066597561,29.5971861140679,27.567905929324,27.803102641513,-1.7103198451057,7.94543117415003e-05,0.235196712188973,6
"63",12,0,0,1,28.9313519625983,28.9314745477906,27.0315178033886,27.2599050712754,-1.7103198451057,0.000122585192315228,0.228387267886873,6
"64",17,0,0,1,28.1715080687089,28.1716972762345,26.4067823521877,26.6273466012026,-1.7103198451057,0.000189207525647106,0.220564249014934,6
"65",22,0,0,1,27.3203063568103,27.320598689653,25.6980067440918,25.9097740974883,-1.7103198451057,0.000292332842697363,0.211767353396525,6
"66",27,0,0,1,26.3606223200737,26.3610602128057,24.8882860722698,25.0901389659506,-1.7103198451057,0.000437892731994793,0.201852893680794,6
"67",32,0,0,1,25.2723597091924,25.2729691853691,23.9592945694778,24.1499819321011,-1.7103198451057,0.000609476176713031,0.190687362623382,6
"68",37,0,0,1,24.0405185442075,24.0412947698537,22.8942114735011,23.072366392685,-1.7103198451057,0.000776225646163198,0.17815491918395,6
"69",42,0,0,1,22.6437352225125,22.6446384817051,21.6682695647452,21.8324012920338,-1.7103198451057,0.000903259192540418,0.164131727288659,6
"70",50,0,0,1,20.0601731843671,20.0610891081507,19.3608736892759,19.4997116944014,-1.7103198451057,0.000915923783601613,0.138838005125521,6
"71",60,0,0,1,16.2797618164291,16.2804082665332,15.9032971484192,16.0070221082244,-1.7103198451057,0.000646450104085261,0.103724959805186,6
"72",76,0,0,1,8.79522480726132,8.79546180697912,-0.152312584583352,8.79546180697912,-1.7103198451057,0.000236999717795783,8.94777439156247,6
"73",2,0,0,1,30.163966453799,30.1639680730653,28.0421634481101,28.2533598015368,-1.82769424042094,1.61926627839648e-06,0.211196353426644,7
"74",7,0,0,1,29.5971815957557,29.5971861140679,27.5959147766467,27.803102641513,-1.82769424042094,4.51831218484244e-06,0.207187864866292,7
"75",12,0,0,1,28.9314619433174,28.9314745477906,27.0575224059896,27.2599050712754,-1.82769424042094,1.26044732624564e-05,0.202382665285874,7
"76",17,0,0,1,28.1716620997299,28.1716972762345,26.4305323484496,26.6273466012026,-1.82769424042094,3.51765046353592e-05,0.196814252753015,7
"77",22,0,0,1,27.3205005378937,27.320598689653,25.7192490233764,25.9097740974883,-1.82769424042094,9.81517592464343e-05,0.190525074111864,7
"78",27,0,0,1,26.3608311242638,26.3610602128057,24.9067479216794,25.0901389659506,-1.82769424042094,0.000229088541885858,0.183391044271222,7
"79",32,0,0,1,25.2725446875188,25.2729691853691,23.9747206344176,24.1499819321011,-1.82769424042094,0.000424497850314509,0.175261297683573,7
"80",37,0,0,1,24.0406372521468,24.0412947698537,22.9063932106354,23.072366392685,-1.82769424042094,0.000657517706944333,0.165973182049605,7
"81",42,0,0,1,22.6437459467186,22.6446384817051,21.6770843331526,21.8324012920338,-1.82769424042094,0.000892534986519422,0.155316958881244,7
"82",50,0,0,1,20.0599903997737,20.0610891081507,19.3644509716616,19.4997116944014,-1.82769424042094,0.00109870837697912,0.135260722739783,7
"83",60,0,0,1,16.279740954687,16.2804082665332,15.9020215207343,16.0070221082244,-1.82769424042094,0.000667311846129337,0.105000587490087,7
"84",76,0,0,1,8.79512846812198,8.79546180697912,-0.0516093773019078,8.79546180697912,-1.82769424042094,0.000333338857137377,8.84707118428103,7
"85",2,0,0,1,30.1639666064359,30.1639680730653,27.9611811618587,28.2533598015368,-1.7166894356672,1.46662942057674e-06,0.292178639678028,8
"86",7,0,0,1,29.5971820973962,29.5971861140679,27.5165715558848,27.803102641513,-1.7166894356672,4.01667167082564e-06,0.286531085628134,8
"87",12,0,0,1,28.9314635500664,28.9314745477906,26.9801442439083,27.2599050712754,-1.7166894356672,1.09977242246373e-05,0.27976082736717,8
"88",17,0,0,1,28.1716671517947,28.1716972762345,26.3554371696237,26.6273466012026,-1.7166894356672,3.01244397711287e-05,0.271909431578951,8
"89",22,0,0,1,27.3205161683475,27.320598689653,25.6467534334758,25.9097740974883,-1.7166894356672,8.2521305518668e-05,0.263020664012529,8
"90",27,0,0,1,26.3608694583178,26.3610602128057,24.8372347707965,25.0901389659506,-1.7166894356672,0.000190754487860545,0.252904195154031,8
"91",32,0,0,1,25.2726172305909,25.2729691853691,23.9086316577146,24.1499819321011,-1.7166894356672,0.000351954778253116,0.241350274386519,8
"92",37,0,0,1,24.0407510068615,24.0412947698537,22.8442211674022,23.072366392685,-1.7166894356672,0.000543762992236907,0.228145225282869,8
"93",42,0,0,1,22.643901723256,22.6446384817051,21.6193847570954,21.8324012920338,-1.7166894356672,0.000736758449036756,0.213016534938443,8
"94",50,0,0,1,20.0601834284318,20.0610891081507,19.3150201055343,19.4997116944014,-1.7166894356672,0.000905679718915309,0.184691588867128,8
"95",60,0,0,1,16.2798595542696,16.2804082665332,15.8645915358509,16.0070221082244,-1.7166894356672,0.000548712263569229,0.142430572373542,8
"96",76,0,0,1,8.79518753009897,8.79546180697912,-0.0846449927608439,8.79546180697912,-1.7166894356672,0.000274276880142921,8.88010679973996,8
"97",2,0,0,1,30.1639680699038,30.1639680730653,28.1855407600435,28.2533598015368,-1.76075848643506,3.1615030593457e-09,0.0678190414932871,9
"98",7,0,0,1,29.5971860927706,29.5971861140679,27.7360966945982,27.803102641513,-1.76075848643506,2.12972537383394e-08,0.0670059469147759,9
"99",12,0,0,1,28.931474404359,28.9314745477906,27.1938794898872,27.2599050712754,-1.76075848643506,1.43431588384146e-07,0.0660255813882102,9
"100",17,0,0,1,28.1716963098581,28.1716972762345,26.5624623081675,26.6273466012026,-1.76075848643506,9.66376418887194e-07,0.0648842930351528,9
"101",22,0,0,1,27.3205921642526,27.320598689653,25.846180921846,25.9097740974883,-1.76075848643506,6.52540039425276e-06,0.0635931756422643,9
"102",27,0,0,1,26.3610347408677,26.3610602128057,25.028009288275,25.0901389659506,-1.76075848643506,2.54719380059498e-05,0.062129677675582,9
"103",32,0,0,1,25.2729085026707,25.2729691853691,24.0895191463409,24.1499819321011,-1.76075848643506,6.06826984252962e-05,0.0604627857602189,9
"104",37,0,0,1,24.0411872724816,24.0412947698537,23.013807622823,23.072366392685,-1.76075848643506,0.000107497372088261,0.0585587698620529,9
"105",42,0,0,1,22.6444757613049,22.6446384817051,21.7760303177396,21.8324012920338,-1.76075848643506,0.000162720400201266,0.0563709742942358,9
"106",50,0,0,1,20.0608273782797,20.0610891081507,19.4474555268345,19.4997116944014,-1.76075848643506,0.000261729870963734,0.0522561675668847,9
"107",60,0,0,1,16.2803288949805,16.2804082665332,15.9612168531732,16.0070221082244,-1.76075848643506,7.93715526334893e-05,0.0458052550512065,9
"108",76,0,0,1,8.79538465816118,8.79546180697912,-0.11586292910073,8.79546180697912,-1.76075848643506,7.71488179349689e-05,8.91132473607985,9
"109",2,0,0,1,30.163937244271,30.1639680730653,28.0113598050174,28.2533598015368,-1.53482538814139,3.08287942338836e-05,0.241999996519382,10
"110",7,0,0,1,29.5971345638567,29.5971861140679,27.5664473461248,27.803102641513,-1.53482538814139,5.15502111682054e-05,0.236655295388122,10
"111",12,0,0,1,28.9313883700972,28.9314745477906,27.0295954888487,27.2599050712754,-1.53482538814139,8.6177693411571e-05,0.230309582426685,10
"112",17,0,0,1,28.1715531512965,28.1716972762345,26.4043537066356,26.6273466012026,-1.53482538814139,0.000144124938056933,0.222992894567064,10
"113",22,0,0,1,27.3203573999847,27.320598689653,25.6950334613621,25.9097740974883,-1.53482538814139,0.000241289668302613,0.214740636126226,10
"114",27,0,0,1,26.3606717965302,26.3610602128057,24.8847364219681,25.0901389659506,-1.53482538814139,0.000388416275512782,0.20540254398243,10
"115",32,0,0,1,25.2723975387805,25.2729691853691,23.9551555821286,24.1499819321011,-1.53482538814139,0.000571646588653607,0.194826349972555,10
"116",37,0,0,1,24.0405356476593,24.0412947698537,22.8894968733623,23.072366392685,-1.53482538814139,0.000759122194384787,0.182869519322736,10
"117",42,0,0,1,22.6437245427015,22.6446384817051,21.6630319756382,21.8324012920338,-1.53482538814139,0.000913939003581277,0.169369316395642,10
"118",50,0,0,1,20.0601188186115,20.0610891081507,19.3550319937907,19.4997116944014,-1.53482538814139,0.000970289539225178,0.144679700610734,10
"119",60,0,0,1,16.2797479093693,16.2804082665332,15.8974528899854,16.0070221082244,-1.53482538814139,0.00066035716391255,0.109569218239004,10
"120",76,0,0,1,8.79519913488992,8.79546180697912,-0.0682327663758018,8.79546180697912,-1.53482538814139,0.000262672089199611,8.86369457335492,10
